Model,Metric,Mean,Std,Median,Q1,Q3,IQR,Min,Max,N
True differentiable J2 QP-HistoryGNO,FEM tangent-solver rel. RMS,333.796,251.534,289.528,167.322,317.483,150.162,86.3334,808.315,5
True differentiable J2 QP-HistoryGNO,Newton initial residual rel. RMS,9.97258,5.90706,8.46288,5.16284,15.8553,10.6925,2.62945,17.7524,5
True differentiable J2 QP-HistoryGNO,Newton final residual rel. RMS,0.000342831,0.000227423,0.000309169,0.000236776,0.000436395,0.000199619,2.21003e-05,0.000709713,5
True differentiable J2 QP-HistoryGNO,Newton residual ratio,4.16534e-05,4.27521e-05,2.40653e-05,2.09021e-05,2.87015e-05,7.79944e-06,8.49622e-06,0.000126102,5
True differentiable J2 QP-HistoryGNO,Newton residual decrease frac.,0.999958,4.27665e-05,0.999976,0.999971,0.999979,7.86781e-06,0.999874,0.999992,5
True differentiable J2 QP-HistoryGNO,Newton step decrease frac.,0.999958,4.27665e-05,0.999976,0.999971,0.999979,7.86781e-06,0.999874,0.999992,5
True differentiable J2 QP-HistoryGNO,Newton step 1 residual ratio,4.16534e-05,4.27521e-05,2.40653e-05,2.09021e-05,2.87015e-05,7.79944e-06,8.49622e-06,0.000126102,5
True differentiable J2 QP-HistoryGNO,Newton step 1 decrease frac.,0.999958,4.27665e-05,0.999976,0.999971,0.999979,7.86781e-06,0.999874,0.999992,5
True differentiable J2 QP-HistoryGNO,Newton correction rel. norm,2.31036,1.41827,2.63878,1.28732,3.71643,2.42911,0.128046,3.78124,5
True differentiable J2 QP-HistoryGNO,Newton accepted damping,1,0,1,1,1,0,1,1,5
True differentiable J2 QP-HistoryGNO,Newton convergence rate,1,0,1,1,1,0,1,1,5
True differentiable J2 QP-HistoryGNO,Newton failure rate,0,0,0,0,0,0,0,0,5
