Model,Metric,Mean,Std,Median,Q1,Q3,IQR,Min,Max,N
True differentiable J2 QP-HistoryGNO,Newton residual ratio,0.125,0,0.125,0.125,0.125,0,0.125,0.125,1
True differentiable J2 QP-HistoryGNO,Newton residual decrease frac.,0.875,0,0.875,0.875,0.875,0,0.875,0.875,1
True differentiable J2 QP-HistoryGNO,Newton step decrease frac.,0.5,0,0.5,0.5,0.5,0,0.5,0.5,1
True differentiable J2 QP-HistoryGNO,Newton step 1 residual ratio,0.5,0,0.5,0.5,0.5,0,0.5,0.5,1
True differentiable J2 QP-HistoryGNO,Newton step 2 residual ratio,0.25,0,0.25,0.25,0.25,0,0.25,0.25,1
True differentiable J2 QP-HistoryGNO,Newton step 3 residual ratio,0.125,0,0.125,0.125,0.125,0,0.125,0.125,1
True differentiable J2 QP-HistoryGNO,Newton step 1 decrease frac.,0.5,0,0.5,0.5,0.5,0,0.5,0.5,1
True differentiable J2 QP-HistoryGNO,Newton step 2 decrease frac.,0.75,0,0.75,0.75,0.75,0,0.75,0.75,1
True differentiable J2 QP-HistoryGNO,Newton step 3 decrease frac.,0.875,0,0.875,0.875,0.875,0,0.875,0.875,1
True differentiable J2 QP-HistoryGNO,Newton correction rel. norm,13.5281,0,13.5281,13.5281,13.5281,0,13.5281,13.5281,1
True differentiable J2 QP-HistoryGNO,Newton accepted damping,0.5,0,0.5,0.5,0.5,0,0.5,0.5,1
True differentiable J2 QP-HistoryGNO,Newton convergence rate,0,0,0,0,0,0,0,0,1
True differentiable J2 QP-HistoryGNO,Newton failure rate,0,0,0,0,0,0,0,0,1
