Model,Metric,Mean,Std,Median,Q1,Q3,IQR,Min,Max,N
True differentiable J2 QP-HistoryGNO,Newton final residual rel. RMS,0.000281015,0.000254176,0.00021723,0.000157359,0.000260003,0.000102643,1.00739e-05,0.000760409,5
True differentiable J2 QP-HistoryGNO,Newton residual ratio,2.61051e-05,1.70018e-05,2.69386e-05,1.05594e-05,2.70564e-05,1.6497e-05,9.45536e-06,5.65159e-05,5
True differentiable J2 QP-HistoryGNO,Newton residual decrease frac.,0.999974,1.69955e-05,0.999973,0.999973,0.999989,1.65105e-05,0.999943,0.999991,5
True differentiable J2 QP-HistoryGNO,Newton step decrease frac.,0.999974,1.69955e-05,0.999973,0.999973,0.999989,1.65105e-05,0.999943,0.999991,5
True differentiable J2 QP-HistoryGNO,Newton step 1 residual ratio,2.61051e-05,1.70018e-05,2.69386e-05,1.05594e-05,2.70564e-05,1.6497e-05,9.45536e-06,5.65159e-05,5
True differentiable J2 QP-HistoryGNO,Newton step 1 decrease frac.,0.999974,1.69955e-05,0.999973,0.999973,0.999989,1.65105e-05,0.999943,0.999991,5
True differentiable J2 QP-HistoryGNO,Newton correction rel. norm,1.48324,1.30567,1.14089,0.818506,1.50246,0.683952,0.0437275,3.91064,5
True differentiable J2 QP-HistoryGNO,Newton accepted damping,1,0,1,1,1,0,1,1,5
True differentiable J2 QP-HistoryGNO,Newton convergence rate,1,0,1,1,1,0,1,1,5
True differentiable J2 QP-HistoryGNO,Newton failure rate,0,0,0,0,0,0,0,0,5
